"userPriority","servicePriority","firstArrivalAtNode","executedAt","offloadedBy","offloadCount","serviceDuration"
"2.0","1.0","2024-11-14T00:24:33.676536673Z","2024-11-14T00:24:33.776469654Z","[]","0","11157"
"2.0","1.0","2024-11-14T00:24:43.674920600Z","2024-11-14T00:24:43.726974016Z","[fog-node-1:UPPER_THRESHOLD]","1","1246"
"3.0","1.0","2024-11-14T00:24:33.676537467Z","2024-11-14T00:24:33.787942007Z","[]","0","11199"
"5.0","1.0","2024-11-14T00:24:43.674923599Z","2024-11-14T00:24:43.785723876Z","[fog-node-1:UPPER_THRESHOLD]","1","1319"
"3.0","1.0","2024-11-14T00:24:43.674925096Z","2024-11-14T00:24:43.845187143Z","[fog-node-1:UPPER_THRESHOLD]","1","1298"
"5.0","1.0","2024-11-14T00:24:38.689601040Z","2024-11-14T00:24:38.744599722Z","[]","0","6479"
"4.0","1.0","2024-11-14T00:24:38.687615118Z","2024-11-14T00:24:38.700609071Z","[]","0","6617"
"4.0","1.0","2024-11-14T00:24:38.689601801Z","2024-11-14T00:24:38.746905344Z","[]","0","6793"
"5.0","1.0","2024-11-14T00:24:38.687618304Z","2024-11-14T00:24:38.742957844Z","[]","0","6880"
"1.0","4.0","2024-11-14T00:24:33.676535119Z","2024-11-14T00:24:33.748144336Z","[]","0","12154"
"3.0","1.0","2024-11-14T00:24:38.687619080Z","2024-11-14T00:24:38.748140191Z","[]","0","7201"
"5.0","4.0","2024-11-14T00:24:33.676534341Z","2024-11-14T00:24:33.744656570Z","[]","0","12228"
"4.0","4.0","2024-11-14T00:24:33.676535893Z","2024-11-14T00:24:33.774950874Z","[]","0","12234"
"4.0","4.0","2024-11-14T00:24:33.678200951Z","2024-11-14T00:24:33.820527118Z","[]","0","12378"
"1.0","4.0","2024-11-14T00:24:33.678202491Z","2024-11-14T00:24:33.827632494Z","[]","0","12564"
"2.0","4.0","2024-11-14T00:24:33.678201719Z","2024-11-14T00:24:33.825279599Z","[]","0","12606"
"4.0","4.0","2024-11-14T00:24:38.687613866Z","2024-11-14T00:24:38.704519691Z","[fog-node-4:SERVICE_DURATION]","1","8146"
"2.0","4.0","2024-11-14T00:24:38.687619851Z","2024-11-14T00:24:38.872806345Z","[fog-node-4:SERVICE_DURATION]","1","8092"
"1.0","4.0","2024-11-14T00:24:38.687617495Z","2024-11-14T00:24:38.792274177Z","[fog-node-4:RANKING]","1","8294"
"2.0","1.0","2024-11-14T00:24:43.687972316Z","2024-11-14T00:24:43.789136255Z","[fog-node-4:UPPER_THRESHOLD]","1","3754"
"5.0","1.0","2024-11-14T00:24:43.687973179Z","2024-11-14T00:24:43.824926152Z","[fog-node-4:UPPER_THRESHOLD]","1","3827"
"5.0","4.0","2024-11-14T00:24:38.687612991Z","2024-11-14T00:24:38.691713297Z","[]","0","9153"
"3.0","1.0","2024-11-14T00:24:43.687974580Z","2024-11-14T00:24:43.863118003Z","[fog-node-4:UPPER_THRESHOLD]","1","4126"
"5.0","4.0","2024-11-14T00:24:38.689595168Z","2024-11-14T00:24:38.699486077Z","[]","0","9394"
"1.0","1.0","2024-11-14T00:24:43.687975337Z","2024-11-14T00:24:43.865718193Z","[fog-node-4:UPPER_THRESHOLD]","1","4451"
"1.0","1.0","2024-11-14T00:24:48.678859694Z","2024-11-14T00:24:48.711583482Z","[fog-node-1:UPPER_THRESHOLD]","1","329"
"5.0","1.0","2024-11-14T00:24:48.680419788Z","2024-11-14T00:24:48.723039675Z","[fog-node-4:UPPER_THRESHOLD]","1","364"
"3.0","1.0","2024-11-14T00:24:48.680419078Z","2024-11-14T00:24:48.709602606Z","[fog-node-4:UPPER_THRESHOLD]","1","525"
"5.0","1.0","2024-11-14T00:24:48.678856880Z","2024-11-14T00:24:48.691309901Z","[fog-node-1:UPPER_THRESHOLD]","1","578"
"4.0","1.0","2024-11-14T00:24:48.680420537Z","2024-11-14T00:24:48.737001727Z","[fog-node-4:UPPER_THRESHOLD]","1","555"
"2.0","1.0","2024-11-14T00:24:48.678861183Z","2024-11-14T00:24:48.747589061Z","[fog-node-1:UPPER_THRESHOLD]","1","579"
"4.0","1.0","2024-11-14T00:24:48.678861874Z","2024-11-14T00:24:48.766445036Z","[fog-node-1:UPPER_THRESHOLD]","1","677"
"1.0","1.0","2024-11-14T00:24:48.680422636Z","2024-11-14T00:24:48.811499908Z","[fog-node-4:UPPER_THRESHOLD]","1","673"
"2.0","4.0","2024-11-14T00:24:43.674922827Z","2024-11-14T00:24:43.760305994Z","[fog-node-1:UPPER_THRESHOLD]","1","9293"
"4.0","1.0","2024-11-14T00:24:43.674928647Z","2024-11-14T00:24:43.991142874Z","[fog-node-1:UPPER_THRESHOLD]","1","9395"
"2.0","1.0","2024-11-14T00:24:53.683525945Z","2024-11-14T00:24:53.689157901Z","[]","0","624"
"3.0","1.0","2024-11-14T00:24:53.685971717Z","2024-11-14T00:24:53.697601310Z","[]","0","657"
"1.0","1.0","2024-11-14T00:24:53.683527876Z","2024-11-14T00:24:53.696296570Z","[]","0","684"
"4.0","1.0","2024-11-14T00:24:53.685973922Z","2024-11-14T00:24:53.744467762Z","[]","0","639"
"5.0","1.0","2024-11-14T00:24:53.685975329Z","2024-11-14T00:24:53.770257865Z","[]","0","924"
"3.0","4.0","2024-11-14T00:24:48.680416495Z","2024-11-14T00:24:48.690291350Z","[fog-node-4:UPPER_THRESHOLD]","1","6086"
"3.0","4.0","2024-11-14T00:24:48.678860454Z","2024-11-14T00:24:48.717855234Z","[fog-node-1:UPPER_THRESHOLD]","1","6068"
"5.0","4.0","2024-11-14T00:24:48.680421219Z","2024-11-14T00:24:48.781302698Z","[fog-node-4:UPPER_THRESHOLD]","1","6007"
"2.0","4.0","2024-11-14T00:24:48.680418356Z","2024-11-14T00:24:48.699825576Z","[fog-node-4:UPPER_THRESHOLD]","1","6111"
"4.0","4.0","2024-11-14T00:24:48.680421905Z","2024-11-14T00:24:48.791634955Z","[fog-node-4:UPPER_THRESHOLD]","1","6190"
"2.0","1.0","2024-11-14T00:24:48.680424050Z","2024-11-14T00:24:48.833538076Z","[fog-node-4:UPPER_THRESHOLD]","1","6153"
"1.0","4.0","2024-11-14T00:24:48.680423318Z","2024-11-14T00:24:48.816439974Z","[fog-node-4:UPPER_THRESHOLD]","1","6182"
"3.0","1.0","2024-11-14T00:24:48.678864680Z","2024-11-14T00:24:48.822572467Z","[fog-node-1:UPPER_THRESHOLD]","1","6170"
"2.0","1.0","2024-11-14T00:24:53.685976065Z","2024-11-14T00:24:53.771628506Z","[]","0","1235"
"5.0","4.0","2024-11-14T00:24:48.678863303Z","2024-11-14T00:24:48.792860005Z","[fog-node-1:UPPER_THRESHOLD]","1","6371"
"1.0","4.0","2024-11-14T00:24:48.678862574Z","2024-11-14T00:24:48.782249144Z","[fog-node-1:UPPER_THRESHOLD]","1","6412"
"4.0","4.0","2024-11-14T00:24:48.678858904Z","2024-11-14T00:24:48.699040409Z","[fog-node-1:UPPER_THRESHOLD]","1","6559"
"2.0","4.0","2024-11-14T00:24:48.678863991Z","2024-11-14T00:24:48.810635326Z","[fog-node-1:UPPER_THRESHOLD]","1","6502"
"4.0","4.0","2024-11-14T00:24:43.687970863Z","2024-11-14T00:24:43.767902603Z","[fog-node-4:UPPER_THRESHOLD]","1","11554"
"1.0","4.0","2024-11-14T00:24:43.687968932Z","2024-11-14T00:24:43.705777595Z","[fog-node-4:UPPER_THRESHOLD]","1","11764"
"5.0","4.0","2024-11-14T00:24:43.674925822Z","2024-11-14T00:24:43.877858525Z","[fog-node-1:UPPER_THRESHOLD]","1","11638"
"4.0","4.0","2024-11-14T00:24:43.674927252Z","2024-11-14T00:24:43.936476221Z","[fog-node-1:UPPER_THRESHOLD]","1","11616"
"1.0","4.0","2024-11-14T00:24:43.674926520Z","2024-11-14T00:24:43.892356855Z","[fog-node-1:UPPER_THRESHOLD]","1","11712"
"4.0","1.0","2024-11-14T00:24:43.687976722Z","2024-11-14T00:24:43.906874353Z","[fog-node-4:UPPER_THRESHOLD]","1","11740"
"2.0","4.0","2024-11-14T00:24:43.687971607Z","2024-11-14T00:24:43.778435960Z","[fog-node-4:UPPER_THRESHOLD]","1","13403"
"5.0","4.0","2024-11-14T00:24:43.687973884Z","2024-11-14T00:24:43.858651862Z","[fog-node-4:UPPER_THRESHOLD]","1","13569"
"3.0","4.0","2024-11-14T00:24:43.687976032Z","2024-11-14T00:24:43.903276619Z","[fog-node-4:UPPER_THRESHOLD]","1","13579"
"2.0","1.0","2024-11-14T00:24:58.686626907Z","2024-11-14T00:24:58.741889583Z","[fog-node-4:RANKING]","1","275"
