"userPriority","servicePriority","firstArrivalAtNode","executedAt","offloadedBy","offloadCount","serviceDuration"
"4.0","1.0","2024-11-13T16:16:39.341660499Z","2024-11-13T16:16:39.351355362Z","[fog-node-4:UPPER_THRESHOLD, fog-node-6:RANKING]","2","439"
"2.0","4.0","2024-11-13T16:16:29.343742447Z","2024-11-13T16:16:29.361765543Z","[]","0","10554"
"1.0","4.0","2024-11-13T16:16:29.343746499Z","2024-11-13T16:16:29.395295178Z","[]","0","10567"
"1.0","1.0","2024-11-13T16:16:39.341661463Z","2024-11-13T16:16:39.356256588Z","[fog-node-4:UPPER_THRESHOLD, fog-node-6:RANKING]","2","649"
"4.0","4.0","2024-11-13T16:16:34.340574544Z","2024-11-13T16:16:34.345322652Z","[fog-node-1:UPPER_THRESHOLD]","1","5812"
"2.0","1.0","2024-11-13T16:16:39.341661955Z","2024-11-13T16:16:39.360909751Z","[fog-node-4:UPPER_THRESHOLD, fog-node-6:RANKING]","2","836"
"2.0","4.0","2024-11-13T16:16:34.340574024Z","2024-11-13T16:16:34.344405439Z","[fog-node-1:UPPER_THRESHOLD]","1","6026"
"5.0","1.0","2024-11-13T16:16:34.340577936Z","2024-11-13T16:16:34.361672943Z","[fog-node-1:UPPER_THRESHOLD]","1","6031"
"4.0","1.0","2024-11-13T16:16:39.341159800Z","2024-11-13T16:16:39.359488530Z","[fog-node-1:UPPER_THRESHOLD]","1","1294"
"1.0","4.0","2024-11-13T16:16:34.340575524Z","2024-11-13T16:16:34.348236117Z","[fog-node-1:UPPER_THRESHOLD]","1","6370"
"5.0","1.0","2024-11-13T16:16:39.341160283Z","2024-11-13T16:16:39.361100718Z","[fog-node-1:UPPER_THRESHOLD]","1","1498"
"3.0","4.0","2024-11-13T16:16:34.340576011Z","2024-11-13T16:16:34.355748198Z","[fog-node-1:UPPER_THRESHOLD]","1","6530"
"5.0","4.0","2024-11-13T16:16:34.340577454Z","2024-11-13T16:16:34.360027693Z","[fog-node-1:UPPER_THRESHOLD]","1","6624"
"5.0","4.0","2024-11-13T16:16:39.341660012Z","2024-11-13T16:16:39.347841980Z","[fog-node-4:UPPER_THRESHOLD]","1","1992"
"4.0","4.0","2024-11-13T16:16:24.339665494Z","2024-11-13T16:16:24.341345419Z","[]","0","17246"
"2.0","4.0","2024-11-13T16:16:24.339665018Z","2024-11-13T16:16:24.341028835Z","[]","0","17322"
"3.0","4.0","2024-11-13T16:16:24.339666548Z","2024-11-13T16:16:24.341914344Z","[]","0","17604"
"5.0","4.0","2024-11-13T16:16:24.339667024Z","2024-11-13T16:16:24.342185715Z","[]","0","17664"
"1.0","4.0","2024-11-13T16:16:24.339668449Z","2024-11-13T16:16:24.346203764Z","[]","0","17731"
"5.0","4.0","2024-11-13T16:16:39.341159316Z","2024-11-13T16:16:39.358216757Z","[fog-node-1:UPPER_THRESHOLD]","1","3329"
"5.0","1.0","2024-11-13T16:16:44.342044237Z","2024-11-13T16:16:44.342834142Z","[]","0","286"
"5.0","1.0","2024-11-13T16:16:44.341844759Z","2024-11-13T16:16:44.350522643Z","[fog-node-4:UPPER_THRESHOLD]","1","437"
"4.0","1.0","2024-11-13T16:16:44.341843693Z","2024-11-13T16:16:44.346366441Z","[fog-node-4:UPPER_THRESHOLD]","1","487"
"3.0","4.0","2024-11-13T16:16:39.341660981Z","2024-11-13T16:16:39.354453677Z","[fog-node-4:UPPER_THRESHOLD, fog-node-6:RANKING]","2","6153"
"3.0","1.0","2024-11-13T16:16:39.341161242Z","2024-11-13T16:16:39.368582527Z","[fog-node-1:UPPER_THRESHOLD, fog-node-5:RANKING]","2","6363"
"2.0","4.0","2024-11-13T16:16:39.341659521Z","2024-11-13T16:16:39.349264361Z","[fog-node-4:UPPER_THRESHOLD, fog-node-6:RANKING]","2","6502"
"1.0","4.0","2024-11-13T16:16:39.341659028Z","2024-11-13T16:16:39.347378006Z","[fog-node-4:UPPER_THRESHOLD, fog-node-6:RANKING]","2","6664"
