"userPriority","servicePriority","firstArrivalAtNode","executedAt","offloadedBy","offloadCount","serviceDuration"
"4.0","4.0","2024-11-13T01:35:31.824210894Z","2024-11-13T01:35:31.862413685Z","[fog-node-1:UPPER_THRESHOLD]","1","7332"
"3.0","4.0","2024-11-13T01:35:31.824210411Z","2024-11-13T01:35:31.853241250Z","[fog-node-1:UPPER_THRESHOLD]","1","7403"
"4.0","4.0","2024-11-13T01:35:36.823867132Z","2024-11-13T01:35:36.837916695Z","[fog-node-1:UPPER_THRESHOLD, fog-node-5:SERVICE_DURATION]","2","3440"
"5.0","4.0","2024-11-13T01:35:36.823868658Z","2024-11-13T01:35:36.860849866Z","[fog-node-1:UPPER_THRESHOLD]","1","3932"
"4.0","4.0","2024-11-13T01:35:36.823887267Z","2024-11-13T01:35:36.824430503Z","[]","0","4086"
"5.0","4.0","2024-11-13T01:35:36.823890347Z","2024-11-13T01:35:36.833029039Z","[]","0","4091"
"2.0","1.0","2024-11-13T01:35:41.824802600Z","2024-11-13T01:35:41.921649Z","[fog-node-4:UPPER_THRESHOLD, fog-node-6:UPPER_THRESHOLD, fog-node-7:UPPER_THRESHOLD]","3","342"
"3.0","1.0","2024-11-13T01:35:41.824508861Z","2024-11-13T01:35:41.831533054Z","[fog-node-1:UPPER_THRESHOLD]","1","645"
"4.0","1.0","2024-11-13T01:35:41.824510012Z","2024-11-13T01:35:41.835227487Z","[fog-node-1:UPPER_THRESHOLD]","1","648"
"1.0","4.0","2024-11-13T01:35:36.823889402Z","2024-11-13T01:35:36.865110175Z","[fog-node-4:RANKING, fog-node-6:RANKING]","2","5914"
"2.0","4.0","2024-11-13T01:35:36.823865490Z","2024-11-13T01:35:36.850526431Z","[fog-node-1:UPPER_THRESHOLD, fog-node-5:SERVICE_DURATION, fog-node-6:SERVICE_DURATION]","3","5979"
"1.0","4.0","2024-11-13T01:35:36.823866168Z","2024-11-13T01:35:36.851941082Z","[fog-node-1:UPPER_THRESHOLD, fog-node-5:RANKING, fog-node-6:RANKING]","3","6087"
