"userPriority","servicePriority","firstArrivalAtNode","executedAt","offloadedBy","offloadCount","serviceDuration"
"2.0","4.0","2024-11-14T17:22:41.405191074Z","2024-11-14T17:22:41.427141223Z","[fog-node-4:SERVICE_DURATION]","1","5880"
"3.0","4.0","2024-11-14T17:22:41.405189592Z","2024-11-14T17:22:41.416396941Z","[fog-node-4:SERVICE_DURATION]","1","5974"
"5.0","4.0","2024-11-14T17:22:41.405191987Z","2024-11-14T17:22:41.429238387Z","[fog-node-4:UPPER_THRESHOLD]","1","6120"
"3.0","1.0","2024-11-14T17:22:46.402385998Z","2024-11-14T17:22:46.405929068Z","[fog-node-4:UPPER_THRESHOLD]","1","1173"
"1.0","4.0","2024-11-14T17:22:41.405193427Z","2024-11-14T17:22:41.432134808Z","[fog-node-4:UPPER_THRESHOLD]","1","6239"
"4.0","4.0","2024-11-14T17:22:41.405193886Z","2024-11-14T17:22:41.432836352Z","[fog-node-4:UPPER_THRESHOLD]","1","6365"
"4.0","1.0","2024-11-14T17:22:46.402387533Z","2024-11-14T17:22:46.408096027Z","[fog-node-4:UPPER_THRESHOLD]","1","1398"
"5.0","1.0","2024-11-14T17:22:46.402388477Z","2024-11-14T17:22:46.415848535Z","[fog-node-4:UPPER_THRESHOLD]","1","1538"
"3.0","4.0","2024-11-14T17:22:46.402389300Z","2024-11-14T17:22:46.450295Z","[fog-node-4:UPPER_THRESHOLD, fog-node-6:SERVICE_DURATION, fog-node-7:UPPER_THRESHOLD]","3","1948"
"5.0","4.0","2024-11-14T17:22:46.402388937Z","2024-11-14T17:22:46.416573375Z","[fog-node-4:UPPER_THRESHOLD]","1","3315"
"5.0","1.0","2024-11-14T17:22:51.402490738Z","2024-11-14T17:22:51.412147209Z","[fog-node-4:UPPER_THRESHOLD]","1","177"
"5.0","1.0","2024-11-14T17:22:51.402797862Z","2024-11-14T17:22:51.409529705Z","[fog-node-1:UPPER_THRESHOLD]","1","364"
"1.0","1.0","2024-11-14T17:22:51.402797370Z","2024-11-14T17:22:51.408871354Z","[fog-node-1:UPPER_THRESHOLD]","1","457"
"4.0","1.0","2024-11-14T17:22:51.402798865Z","2024-11-14T17:22:51.412211034Z","[fog-node-1:UPPER_THRESHOLD]","1","497"
"3.0","1.0","2024-11-14T17:22:51.402488436Z","2024-11-14T17:22:51.409607346Z","[fog-node-4:UPPER_THRESHOLD, fog-node-6:RANKING]","2","511"
"4.0","1.0","2024-11-14T17:22:51.402488904Z","2024-11-14T17:22:51.410843865Z","[fog-node-4:UPPER_THRESHOLD, fog-node-6:RANKING]","2","530"
"2.0","1.0","2024-11-14T17:22:51.402489363Z","2024-11-14T17:22:51.411773490Z","[fog-node-4:UPPER_THRESHOLD, fog-node-6:RANKING]","2","560"
