"userPriority","servicePriority","firstArrivalAtNode","executedAt","offloadedBy","offloadCount","serviceDuration"
"5.0","1.0","2024-11-14T03:12:39.762336020Z","2024-11-14T03:12:39.763512430Z","[]","0","6179"
"4.0","1.0","2024-11-14T03:12:39.762337148Z","2024-11-14T03:12:39.775578886Z","[]","0","6170"
"3.0","4.0","2024-11-14T03:12:39.762729152Z","2024-11-14T03:12:39.769530661Z","[]","0","6392"
"2.0","4.0","2024-11-14T03:12:34.761428618Z","2024-11-14T03:12:34.782395023Z","[fog-node-1:UPPER_THRESHOLD]","1","12053"
"5.0","4.0","2024-11-14T03:12:34.761429578Z","2024-11-14T03:12:34.802824521Z","[fog-node-1:UPPER_THRESHOLD]","1","12090"
"4.0","4.0","2024-11-14T03:12:44.762925922Z","2024-11-14T03:12:44.769892929Z","[fog-node-2:UPPER_THRESHOLD]","1","2539"
"1.0","4.0","2024-11-14T03:12:44.762927221Z","2024-11-14T03:12:44.772325784Z","[fog-node-2:UPPER_THRESHOLD]","1","2543"
"3.0","4.0","2024-11-14T03:12:44.764889517Z","2024-11-14T03:12:44.784755889Z","[fog-node-3:UPPER_THRESHOLD, fog-node-4:SERVICE_DURATION]","2","2572"
"4.0","4.0","2024-11-14T03:12:44.764890988Z","2024-11-14T03:12:44.817934886Z","[fog-node-3:UPPER_THRESHOLD, fog-node-4:SERVICE_DURATION]","2","2957"
"2.0","4.0","2024-11-14T03:12:39.762336662Z","2024-11-14T03:12:39.778294356Z","[fog-node-3:SERVICE_DURATION]","1","9309"
"3.0","4.0","2024-11-14T03:12:39.762338104Z","2024-11-14T03:12:39.780948455Z","[fog-node-3:SERVICE_DURATION]","1","9330"
"5.0","1.0","2024-11-14T03:12:49.763157163Z","2024-11-14T03:12:49.768528325Z","[fog-node-4:UPPER_THRESHOLD]","1","549"
"1.0","1.0","2024-11-14T03:12:49.763156660Z","2024-11-14T03:12:49.767723544Z","[fog-node-4:UPPER_THRESHOLD]","1","576"
"4.0","1.0","2024-11-14T03:12:49.763155828Z","2024-11-14T03:12:49.766521052Z","[fog-node-4:UPPER_THRESHOLD]","1","579"
"4.0","1.0","2024-11-14T03:12:49.763507228Z","2024-11-14T03:12:49.764105459Z","[]","0","879"
"5.0","1.0","2024-11-14T03:12:49.763507891Z","2024-11-14T03:12:49.765063717Z","[]","0","932"
"2.0","1.0","2024-11-14T03:12:49.763509335Z","2024-11-14T03:12:49.767277453Z","[]","0","931"
"2.0","4.0","2024-11-14T03:12:49.763158214Z","2024-11-14T03:12:49.771062249Z","[fog-node-4:UPPER_THRESHOLD]","1","2069"
